ticker,date,open_price,close_price,high_price,low_price,volume_traded,market_cap
SCOM,2019-07-11,95.01,94.78,95.99,93.48,403409,38235690
SCOM,2019-07-12,95.68,95.63,97.65,95.09,574485,54936621
SCOM,2019-07-15,98.16,97.17,98.24,95.96,669738,65076627
SCOM,2019-07-16,95.16,94.71,97.1,94.05,471552,44660338
SCOM,2019-07-17,97.09,97.03,97.98,96.08,212416,20609682
SCOM,2019-07-18,96.66,95.67,96.68,95.23,440634,42156702
SCOM,2019-07-19,97.97,97.54,98.9,96.66,27087,2642094
SCOM,2019-07-22,96.65,96.23,98.51,95.44,777524,74823605
SCOM,2019-07-23,95.73,96.37,97.43,93.97,321478,30980896
SCOM,2019-07-24,98.09,98.08,99.5,96.09,617564,60570376
SCOM,2019-07-25,98.31,97.64,99.09,96.18,776535,75823707
SCOM,2019-07-26,98.23,98.65,99.87,97.61,267324,26372592
SCOM,2019-07-29,97.47,98.38,99.82,95.74,657341,64667441
SCOM,2019-07-30,94.8,94.32,94.92,93.11,295521,27872147
SCOM,2019-07-31,95.62,95.95,97.55,94.3,763298,73240649
SCOM,2019-08-01,96.98,97.08,98.88,96.17,165378,16054893
SCOM,2019-08-02,96.01,96.9,98.24,94.66,454865,44075538
SCOM,2019-08-05,98.15,98.35,99.35,97.87,74200,7297204
SCOM,2019-08-06,97.05,97.79,99.24,96.8,480529,46992478
SCOM,2019-08-07,96.72,97.37,99.36,95.08,259768,25294527
SCOM,2019-08-08,96.28,95.87,97.26,94.72,172777,16564778
SCOM,2019-08-09,98.24,98.85,99.28,97.3,322727,31902245
SCOM,2019-08-12,97.2,97.9,99.28,96.34,504178,49356961
SCOM,2019-08-13,94.91,94.99,96.71,93.73,889979,84540045
SCOM,2019-08-14,97.79,98.43,100.15,95.96,340814,33547649
SCOM,2019-08-15,94.99,95.77,95.79,94.25,338821,32448998
SCOM,2019-08-16,97.42,97.79,98.54,97.08,479924,46934015
SCOM,2019-08-19,97.18,96.27,98.7,94.37,736802,70930490
SCOM,2019-08-20,94.7,94.99,96.26,94.02,777454,73849550
SCOM,2019-08-21,97.76,97.95,98.16,96.07,351383,34419506
SCOM,2019-08-22,96.05,95.49,98.03,94.58,189587,18103603
SCOM,2019-08-23,95.26,96.21,96.67,93.31,759122,73034382
SCOM,2019-08-26,98.45,98.22,98.53,98.16,213199,20940408
SCOM,2019-08-27,96.25,96.04,96.88,95.75,260100,24980783
SCOM,2019-08-28,95.75,96.55,96.78,93.84,18036,1741424
SCOM,2019-08-29,96.49,96.38,98.48,95.29,297516,28674535
SCOM,2019-08-30,95.75,96.67,97.45,94.98,246527,23832115
SCOM,2019-09-02,97.69,98.65,99.61,96.63,542844,53551507
SCOM,2019-09-03,97.64,98.31,99.19,97.04,257199,25285345
SCOM,2019-09-04,97.43,96.79,98.45,95.43,757028,73269656
SCOM,2019-09-05,98.46,98.58,99.27,97.3,166951,16457464
SCOM,2019-09-06,98.59,97.9,100.23,97.48,704780,68994739
SCOM,2019-09-09,98.57,99.33,100.58,97.43,246281,24463474
SCOM,2019-09-10,96.44,96.9,97.2,94.74,831860,80609685
SCOM,2019-09-11,96.77,96.22,98.7,94.4,952346,91637710
SCOM,2019-09-12,96.01,95.93,96.09,94.43,36086,3461596
SCOM,2019-09-13,95.09,95.68,96.23,93.34,845083,80860274
SCOM,2019-09-16,98.47,99.37,100.4,98.29,983619,97744368
SCOM,2019-09-17,98.05,98.23,98.98,97.48,431280,42363419
SCOM,2019-09-18,96.85,96.73,98.06,94.89,901378,87189233
SCOM,2019-09-19,96.9,97.64,99.6,96.09,552642,53957643
SCOM,2019-09-20,97.0,97.19,98.8,96.05,135438,13162787
SCOM,2019-09-23,95.03,95.74,96.62,93.34,112239,10745819
SCOM,2019-09-24,95.56,95.18,96.07,95.12,428734,40807269
SCOM,2019-09-25,97.1,97.95,97.99,96.15,963692,94398126
SCOM,2019-09-26,94.72,95.46,96.52,93.45,796708,76055198
SCOM,2019-09-27,96.03,96.64,97.2,95.61,751432,72617836
SCOM,2019-09-30,97.77,98.75,99.15,95.78,922871,91133693
SCOM,2019-10-01,95.77,94.8,97.25,93.13,791198,75007657
SCOM,2019-10-02,95.17,95.67,97.21,93.85,21390,2046462
SCOM,2019-10-03,98.13,98.53,98.74,97.34,31281,3082220
SCOM,2019-10-04,94.91,94.72,95.72,94.59,816242,77315432
SCOM,2019-10-07,96.79,97.06,98.21,95.4,995132,96583760
SCOM,2019-10-08,98.42,98.46,99.06,98.26,594054,58491236
SCOM,2019-10-09,97.96,97.45,98.92,97.16,650473,63387481
SCOM,2019-10-10,96.21,95.8,96.67,95.24,78487,7518866
SCOM,2019-10-11,95.77,95.07,96.3,95.03,33782,3211663
SCOM,2019-10-14,96.5,95.95,97.78,94.0,961828,92290604
SCOM,2019-10-15,95.45,95.29,96.97,94.91,288710,27510103
SCOM,2019-10-16,96.61,96.51,97.78,95.26,559523,53997642
SCOM,2019-10-17,97.33,96.81,98.75,95.16,24743,2395366
SCOM,2019-10-18,95.76,95.88,96.12,93.92,852503,81739682
SCOM,2019-10-21,95.68,95.67,96.25,95.41,710769,68002509
SCOM,2019-10-22,97.48,97.03,98.29,96.82,330752,32091381
SCOM,2019-10-23,96.64,95.73,97.19,94.32,824422,78925009
SCOM,2019-10-24,96.93,96.86,97.61,94.98,851535,82481835
SCOM,2019-10-25,95.86,95.06,96.58,94.52,794282,75507937
SCOM,2019-10-28,98.06,98.21,100.02,96.18,101218,9940148
SCOM,2019-10-29,98.24,97.99,100.16,97.81,42441,4158790
SCOM,2019-10-30,94.76,94.89,96.75,93.08,295622,28052740
SCOM,2019-10-31,94.61,93.95,96.04,92.61,985776,92610588
SCOM,2019-11-01,95.71,94.97,97.06,93.08,736728,69965944
SCOM,2019-11-04,95.02,95.58,96.87,94.92,813940,77796903
SCOM,2019-11-05,96.59,96.36,98.32,95.41,601343,57945443
SCOM,2019-11-06,95.43,95.17,96.17,95.06,12257,1166479
SCOM,2019-11-07,96.8,96.64,98.24,95.89,586677,56693767
SCOM,2019-11-08,96.48,97.24,97.68,95.13,379836,36937140
SCOM,2019-11-11,94.74,94.53,96.6,94.28,164626,15561890
SCOM,2019-11-12,95.86,96.15,96.94,94.43,326480,31390302
SCOM,2019-11-13,98.16,97.73,98.89,97.62,800645,78248003
SCOM,2019-11-14,97.72,97.81,98.01,96.35,824604,80655508
SCOM,2019-11-15,96.11,95.79,96.15,95.54,304025,29121520
SCOM,2019-11-18,94.72,95.19,95.85,92.91,326275,31059297
SCOM,2019-11-19,94.64,94.56,96.56,93.53,233461,22076869
SCOM,2019-11-20,97.64,97.55,98.18,97.11,742763,72459949
SCOM,2019-11-21,98.5,97.75,98.53,96.21,124397,12159891
SCOM,2019-11-22,96.07,95.43,96.94,94.77,39336,3753832
SCOM,2019-11-25,97.69,97.72,98.42,96.94,580895,56767393
SCOM,2019-11-26,96.87,97.19,98.29,95.11,194626,18916462
SCOM,2019-11-27,94.69,95.49,97.05,93.13,283452,27065989
SCOM,2019-11-28,96.19,95.79,96.32,95.34,102769,9844590
SCOM,2019-11-29,97.01,96.96,97.13,95.61,772371,74885615
SCOM,2019-12-02,98.43,99.31,100.88,96.44,219329,21782031
SCOM,2019-12-03,97.17,97.3,98.85,96.76,187241,18217890
SCOM,2019-12-04,95.38,94.66,96.62,93.1,754748,71444798
SCOM,2019-12-05,95.7,96.66,97.72,93.89,279150,26983695
SCOM,2019-12-06,97.29,96.81,97.98,94.98,960487,92986533
SCOM,2019-12-09,97.5,97.57,97.69,96.12,676393,65997748
SCOM,2019-12-10,95.18,94.2,96.45,93.31,503216,47403160
SCOM,2019-12-11,98.43,98.49,98.97,97.43,770084,75842943
SCOM,2019-12-12,98.44,98.69,100.54,96.92,992605,97956800
SCOM,2019-12-13,96.78,96.65,96.87,96.32,994156,96082662
SCOM,2019-12-16,96.52,97.32,98.66,96.25,475226,46247194
SCOM,2019-12-17,97.77,98.48,98.96,95.85,647199,63733355
SCOM,2019-12-18,97.14,97.14,97.96,95.23,348365,33839533
SCOM,2019-12-19,96.87,96.39,97.75,95.21,368710,35540978
SCOM,2019-12-20,95.45,94.48,95.48,92.82,821804,77641918
SCOM,2019-12-23,98.23,99.11,101.03,97.18,65745,6516284
SCOM,2019-12-24,98.46,98.25,100.17,96.7,806643,79252132
SCOM,2019-12-25,95.58,95.87,97.2,95.26,628071,60210730
SCOM,2019-12-26,97.65,98.36,99.57,95.98,421236,41432882
SCOM,2019-12-27,96.1,96.21,97.82,96.01,946105,91022351
SCOM,2019-12-30,95.88,96.58,98.04,95.69,877482,84745714
SCOM,2019-12-31,94.71,94.67,96.04,94.44,295960,28019713
SCOM,2020-01-01,95.21,96.19,98.1,94.22,117096,11263573
SCOM,2020-01-02,97.64,97.38,98.42,95.87,927154,90289046
SCOM,2020-01-03,94.83,94.72,95.38,93.47,55740,5279418
SCOM,2020-01-06,95.6,95.73,96.44,94.29,716673,68605445
SCOM,2020-01-07,98.2,98.96,100.91,98.15,940106,93032124
SCOM,2020-01-08,95.48,94.56,95.55,94.21,315505,29833143
SCOM,2020-01-09,97.31,96.76,98.18,95.33,406087,39294403
SCOM,2020-01-10,96.92,96.95,98.47,96.35,109003,10567762
SCOM,2020-01-13,96.32,97.12,98.82,95.51,735453,71429737
SCOM,2020-01-14,97.72,97.67,98.71,97.26,292844,28601974
SCOM,2020-01-15,95.62,95.21,96.8,95.14,251133,23909909
SCOM,2020-01-16,94.88,94.02,96.76,93.0,363646,34189334
SCOM,2020-01-17,97.84,98.51,99.18,96.45,554279,54602409
SCOM,2020-01-20,96.01,96.66,97.69,95.08,17415,1683255
SCOM,2020-01-21,95.76,96.62,97.4,94.66,178616,17257461
SCOM,2020-01-22,94.6,94.43,95.64,94.32,773529,73043343
SCOM,2020-01-23,95.4,94.8,95.42,93.93,723087,68552210
SCOM,2020-01-24,94.6,95.06,96.99,94.15,892174,84810162
SCOM,2020-01-27,97.16,96.99,98.68,95.77,202029,19594784
SCOM,2020-01-28,95.9,96.32,97.96,95.53,402573,38776617
SCOM,2020-01-29,95.94,96.94,97.75,95.5,146213,14174250
SCOM,2020-01-30,96.17,96.35,97.67,96.01,282158,27185806
SCOM,2020-01-31,97.61,96.65,98.15,95.62,215776,20855223
SCOM,2020-02-03,98.4,97.49,98.94,96.29,753859,73493156
SCOM,2020-02-04,97.12,96.38,98.24,94.82,445928,42980346
SCOM,2020-02-05,95.28,96.23,97.13,94.97,95774,9216210
SCOM,2020-02-06,97.45,97.38,99.29,95.99,960438,93523868
SCOM,2020-02-07,98.0,97.69,98.06,97.58,356184,34794412
SCOM,2020-02-10,95.98,95.65,97.93,93.94,313664,30001371
SCOM,2020-02-11,97.5,97.63,99.52,96.51,639698,62452373
SCOM,2020-02-12,96.53,96.54,97.31,94.71,837760,80876409
SCOM,2020-02-13,94.7,95.37,95.4,93.29,191517,18265799
SCOM,2020-02-14,97.97,97.16,99.09,96.16,604821,58766628
SCOM,2020-02-17,96.78,97.72,97.82,95.77,835626,81653462
SCOM,2020-02-18,96.52,95.76,98.45,94.33,330146,31615299
SCOM,2020-02-19,96.18,95.45,97.91,95.13,944339,90132600
SCOM,2020-02-20,97.1,96.73,98.73,95.73,399959,38687532
SCOM,2020-02-21,95.6,95.85,96.99,93.93,358754,34385548
SCOM,2020-02-24,97.11,96.6,97.43,96.23,97051,9375371
SCOM,2020-02-25,95.75,95.36,96.45,94.12,291696,27816017
SCOM,2020-02-26,96.32,97.07,98.28,95.82,619312,60118882
SCOM,2020-02-27,95.74,95.6,97.11,94.94,822481,78632552
SCOM,2020-02-28,95.42,95.18,97.38,93.61,389270,37050725
SCOM,2020-03-02,97.12,96.52,97.96,95.02,244231,23573821
SCOM,2020-03-03,98.56,98.21,100.44,96.38,35991,3534585
SCOM,2020-03-04,94.87,94.9,95.26,92.92,105556,10017574
SCOM,2020-03-05,98.51,98.62,99.0,97.35,417472,41172069
SCOM,2020-03-06,95.98,95.78,96.51,95.37,566376,54245709
SCOM,2020-03-09,97.56,97.82,98.92,96.18,624553,61092260
SCOM,2020-03-10,97.01,96.16,97.16,94.26,747242,71857807
SCOM,2020-03-11,96.32,96.71,97.62,96.13,681553,65912052
SCOM,2020-03-12,95.67,94.7,97.6,94.19,13849,1311436
SCOM,2020-03-13,96.4,96.74,97.91,95.35,64330,6223437
SCOM,2020-03-16,96.99,97.72,99.61,96.77,196633,19214660
SCOM,2020-03-17,97.04,96.47,98.92,96.46,371719,35860004
SCOM,2020-03-18,96.95,97.35,98.71,96.13,70272,6840849
SCOM,2020-03-19,96.14,97.01,98.09,94.26,116121,11264958
SCOM,2020-03-20,96.19,96.87,97.25,94.85,870335,84310460
SCOM,2020-03-23,97.26,97.25,98.74,96.6,716291,69660437
SCOM,2020-03-24,97.59,98.42,99.29,97.07,341356,33595630
SCOM,2020-03-25,96.65,96.52,98.64,96.06,14138,1364645
SCOM,2020-03-26,97.15,96.63,98.57,96.45,231552,22374945
SCOM,2020-03-27,97.87,96.97,99.69,96.91,70128,6800245
SCOM,2020-03-30,95.45,94.99,95.95,94.87,870220,82666346
SCOM,2020-03-31,96.29,95.73,97.49,94.54,568685,54437544
SCOM,2020-04-01,98.4,99.08,100.69,96.76,410826,40704013
SCOM,2020-04-02,95.73,96.3,97.1,94.7,797446,76795873
SCOM,2020-04-03,97.55,97.59,97.73,96.8,492376,48051021
SCOM,2020-04-06,95.42,96.02,96.69,93.69,946800,90911581
SCOM,2020-04-07,98.18,98.51,100.08,97.27,526540,51869371
SCOM,2020-04-08,98.09,98.37,100.03,97.09,497025,48890524
SCOM,2020-04-09,97.19,98.07,98.19,95.54,640421,62803128
SCOM,2020-04-10,97.74,97.93,98.34,96.56,706454,69185591
SCOM,2020-04-13,94.82,94.8,96.67,94.59,166470,15781759
SCOM,2020-04-14,97.45,96.47,98.26,94.62,285796,27570841
SCOM,2020-04-15,95.24,94.38,95.61,93.05,434390,40997017
SCOM,2020-04-16,97.48,98.13,99.02,95.87,662416,65003390
SCOM,2020-04-17,95.83,95.33,96.86,94.26,854052,81420766
SCOM,2020-04-20,97.57,96.72,99.31,95.06,930095,89957787
SCOM,2020-04-21,97.83,98.41,99.67,97.09,71753,7060892
SCOM,2020-04-22,98.36,99.11,99.32,97.57,647938,64218853
SCOM,2020-04-23,97.91,97.61,98.95,96.02,436070,42564267
SCOM,2020-04-24,97.95,98.66,100.16,97.07,848357,83702881
SCOM,2020-04-27,95.78,95.7,96.6,94.25,173187,16573593
SCOM,2020-04-28,95.51,94.75,95.84,94.75,657652,62311885
SCOM,2020-04-29,97.53,97.56,97.88,97.36,379360,37008464
SCOM,2020-04-30,96.25,96.72,98.48,96.01,515838,49890386
SCOM,2020-05-01,95.02,94.46,96.06,93.25,796086,75199584
SCOM,2020-05-04,94.83,94.61,95.29,94.17,637099,60274995
SCOM,2020-05-05,96.88,97.86,98.69,95.38,570608,55837229
SCOM,2020-05-06,96.76,97.15,98.56,96.42,494273,48019614
SCOM,2020-05-07,95.91,96.0,97.15,95.86,206846,19857031
SCOM,2020-05-08,95.06,95.27,95.5,94.38,94607,9013055
SCOM,2020-05-11,98.52,98.54,98.77,96.99,812242,80039822
SCOM,2020-05-12,95.41,95.43,96.27,95.38,153888,14685286
SCOM,2020-05-13,98.02,98.37,99.19,96.25,958202,94259536
SCOM,2020-05-14,97.35,96.86,97.37,95.41,61831,5988740
SCOM,2020-05-15,97.61,97.54,99.35,97.13,822395,80213277
SCOM,2020-05-18,95.93,96.51,97.42,95.56,128696,12420857
SCOM,2020-05-19,98.13,98.06,98.28,97.28,314359,30825536
SCOM,2020-05-20,94.66,94.22,95.07,94.14,61717,5814934
SCOM,2020-05-21,96.15,96.24,98.17,96.02,545352,52482861
SCOM,2020-05-22,98.52,98.42,99.55,96.44,452899,44575821
SCOM,2020-05-25,98.58,98.7,99.34,98.14,777669,76757779
SCOM,2020-05-26,97.51,97.73,99.14,96.76,427339,41763535
SCOM,2020-05-27,97.49,97.8,99.22,97.47,603130,58986077
SCOM,2020-05-28,97.92,98.61,99.35,96.66,683249,67372212
SCOM,2020-05-29,97.69,97.78,97.92,96.15,944137,92321120
SCOM,2020-06-01,96.79,96.83,97.53,95.43,873731,84603202
SCOM,2020-06-02,95.16,95.5,96.74,93.67,883030,84328607
SCOM,2020-06-03,97.25,96.94,98.03,96.62,758943,73571471
SCOM,2020-06-04,97.63,97.82,99.13,95.85,840948,82265486
SCOM,2020-06-05,96.76,97.28,97.89,95.93,573466,55785998
SCOM,2020-06-08,95.68,95.08,96.31,94.6,305866,29082904
SCOM,2020-06-09,98.04,98.78,100.23,96.55,293983,29039306
SCOM,2020-06-10,94.9,95.3,96.06,93.26,383393,36535715
SCOM,2020-06-11,98.43,98.29,99.53,97.23,194514,19119110
SCOM,2020-06-12,98.35,98.62,99.27,97.81,47019,4637227
SCOM,2020-06-15,96.45,96.0,97.76,94.36,662873,63639058
SCOM,2020-06-16,97.24,97.87,99.43,95.72,965205,94467783
SCOM,2020-06-17,97.74,98.29,99.79,97.44,825495,81137645
SCOM,2020-06-18,94.72,94.24,94.79,92.48,474462,44712956
SCOM,2020-06-19,96.82,95.9,98.16,95.26,929607,89151948
SCOM,2020-06-22,95.4,95.43,96.9,94.53,112476,10733381
SCOM,2020-06-23,97.9,98.59,99.08,96.74,513551,50629418
SCOM,2020-06-24,98.46,99.12,100.92,96.6,346986,34392519
SCOM,2020-06-25,97.82,98.54,100.53,97.34,300446,29605418
SCOM,2020-06-26,95.81,95.45,97.73,93.66,258724,24694651
SCOM,2020-06-29,97.73,97.86,98.49,96.42,373298,36532003
SCOM,2020-06-30,94.66,93.69,96.49,92.28,517235,48461195
SCOM,2020-07-01,94.75,95.43,96.66,93.62,449503,42894057
SCOM,2020-07-02,96.25,96.06,97.04,95.92,605484,58162465
SCOM,2020-07-03,97.62,97.51,99.04,96.73,506915,49427779
SCOM,2020-07-06,96.87,97.61,98.37,96.13,520491,50805276
SCOM,2020-07-07,96.71,96.13,98.7,94.17,417427,40127053
SCOM,2020-07-08,98.04,97.96,99.92,96.95,981039,96104586
SCOM,2020-07-09,96.41,96.76,98.12,95.67,188646,18254171
SCOM,2020-07-10,98.3,98.56,98.67,97.01,553576,54559899
SCOM,2020-07-13,97.19,96.74,97.5,95.47,787475,76180852
SCOM,2020-07-14,96.25,95.66,96.34,94.5,139744,13367795
SCOM,2020-07-15,97.94,97.28,97.98,95.73,346246,33684353
SCOM,2020-07-16,95.28,95.19,96.19,93.82,253877,24166151
SCOM,2020-07-17,96.74,96.72,97.54,96.41,428596,41452202
SCOM,2020-07-20,97.93,98.22,98.37,96.45,791163,77704748
SCOM,2020-07-21,96.02,95.12,96.08,94.27,408237,38831179
SCOM,2020-07-22,98.26,98.49,98.98,96.88,425466,41904506
SCOM,2020-07-23,95.44,96.17,97.94,95.05,531396,51102467
SCOM,2020-07-24,97.8,98.56,98.82,97.39,708148,69798600
SCOM,2020-07-27,98.18,98.43,100.38,97.25,954734,93974710
SCOM,2020-07-28,97.7,96.96,98.39,96.08,910363,88264289
SCOM,2020-07-29,97.86,98.57,100.44,97.69,437530,43126684
SCOM,2020-07-30,97.75,97.59,98.09,96.64,210753,20566458
SCOM,2020-07-31,95.67,94.87,96.0,94.58,767634,72826768
SCOM,2020-08-03,98.54,97.87,98.77,97.85,241318,23617500
SCOM,2020-08-04,97.79,97.44,98.39,96.98,183115,17842947
SCOM,2020-08-05,97.9,97.63,98.61,97.03,145203,14176632
SCOM,2020-08-06,95.44,96.06,96.35,94.75,684174,65718747
SCOM,2020-08-07,98.54,98.09,98.74,96.43,579354,56826040
SCOM,2020-08-10,96.85,97.46,97.73,95.69,601271,58597931
SCOM,2020-08-11,95.81,95.43,95.82,95.08,703590,67145989
SCOM,2020-08-12,94.92,94.84,95.54,93.2,413561,39223691
SCOM,2020-08-13,95.72,95.45,96.1,94.76,518433,49484857
SCOM,2020-08-14,97.26,97.82,99.54,96.64,787022,76985293
SCOM,2020-08-17,95.1,95.23,96.76,93.22,861161,82004973
SCOM,2020-08-18,95.38,95.35,96.86,94.37,124091,11832694
SCOM,2020-08-19,97.34,97.66,97.89,95.74,807583,78868435
SCOM,2020-08-20,95.91,95.82,97.43,95.56,568988,54518405
SCOM,2020-08-21,98.16,98.79,99.81,96.68,876491,86589226
SCOM,2020-08-24,96.55,96.84,97.3,95.45,452136,43786440
SCOM,2020-08-25,97.56,97.12,97.83,95.41,91972,8932391
SCOM,2020-08-26,95.71,95.15,96.08,93.5,280741,26711810
SCOM,2020-08-27,97.01,97.16,98.28,96.27,166877,16214463
SCOM,2020-08-28,95.61,96.48,98.27,94.93,936522,90359869
SCOM,2020-08-31,97.98,98.57,98.92,96.63,204472,20154368
SCOM,2020-09-01,95.61,95.65,96.69,94.43,917651,87769887
SCOM,2020-09-02,94.6,95.34,96.92,93.34,102876,9808144
SCOM,2020-09-03,95.52,95.05,96.63,94.66,26279,2497937
SCOM,2020-09-04,96.54,97.38,97.46,95.96,101911,9924249
SCOM,2020-09-07,98.29,98.87,100.05,98.28,247723,24491194
SCOM,2020-09-08,97.64,96.95,98.61,96.09,980013,95009140
SCOM,2020-09-09,98.59,99.13,99.93,96.94,242204,24010326
SCOM,2020-09-10,97.29,97.82,97.91,96.0,777442,76048532
SCOM,2020-09-11,97.06,97.88,98.9,96.05,844006,82608992
SCOM,2020-09-14,97.1,96.66,98.81,94.8,269438,26043273
SCOM,2020-09-15,95.24,94.29,96.14,93.81,241182,22740614
SCOM,2020-09-16,96.46,97.01,98.83,96.08,28074,2723318
SCOM,2020-09-17,95.29,95.05,96.89,94.26,169882,16147117
SCOM,2020-09-18,96.87,97.17,97.59,95.76,216548,21042493
SCOM,2020-09-21,96.86,97.72,98.49,96.73,493236,48197515
SCOM,2020-09-22,97.59,97.46,97.77,96.89,547970,53402667
SCOM,2020-09-23,95.98,95.04,97.9,93.7,437858,41612304
SCOM,2020-09-24,97.14,97.34,98.65,96.76,11051,1075687
SCOM,2020-09-25,97.99,98.88,100.65,96.51,529385,52346800
SCOM,2020-09-28,98.25,97.93,99.16,96.57,236256,23135792
SCOM,2020-09-29,97.42,97.67,99.65,96.8,560242,54716535
SCOM,2020-09-30,95.16,94.79,96.86,94.61,435767,41306735
SCOM,2020-10-01,96.76,97.73,99.61,95.85,30389,2969893
SCOM,2020-10-02,94.84,94.03,95.17,92.84,360679,33913738
SCOM,2020-10-05,95.96,95.86,97.79,95.48,627367,60138640
SCOM,2020-10-06,96.48,96.8,98.31,94.97,54041,5231341
SCOM,2020-10-07,95.3,94.89,95.53,93.01,123776,11745455
SCOM,2020-10-08,94.62,94.05,95.95,93.23,278449,26187553
SCOM,2020-10-09,98.02,97.73,99.53,97.14,134591,13154062
SCOM,2020-10-12,97.36,96.9,97.74,96.53,296073,28690367
SCOM,2020-10-13,97.01,97.74,99.38,96.66,962316,94053867
SCOM,2020-10-14,96.72,96.3,97.71,95.7,588483,56669288
SCOM,2020-10-15,97.53,97.8,98.96,96.75,659285,64475131
SCOM,2020-10-16,98.21,97.89,99.67,96.58,690465,67591757
SCOM,2020-10-19,95.02,95.76,96.81,93.62,922935,88384852
SCOM,2020-10-20,96.19,95.85,96.22,94.19,866636,83064628
SCOM,2020-10-21,97.72,96.91,97.87,96.19,555210,53807042
SCOM,2020-10-22,98.52,97.95,98.65,96.76,427216,41844608
SCOM,2020-10-23,97.39,97.63,99.36,96.95,276150,26960037
SCOM,2020-10-26,95.29,95.42,96.01,93.41,597189,56984714
SCOM,2020-10-27,96.29,96.88,96.94,94.73,355783,34467140
SCOM,2020-10-28,95.99,95.09,96.09,93.7,720070,68468794
SCOM,2020-10-29,95.47,96.45,97.6,95.19,189689,18295017
SCOM,2020-10-30,96.03,96.68,98.32,95.08,990175,95729593
SCOM,2020-11-02,96.05,96.66,97.31,95.63,936352,90505160
SCOM,2020-11-03,97.93,97.65,99.76,96.52,247069,24126426
SCOM,2020-11-04,96.12,96.74,98.38,95.35,609792,58989025
SCOM,2020-11-05,95.7,95.11,95.73,93.75,663881,63139765
SCOM,2020-11-06,97.33,97.39,97.46,96.38,152867,14888349
SCOM,2020-11-09,95.59,95.9,97.14,94.93,539656,51754596
SCOM,2020-11-10,97.45,96.59,98.29,96.36,22306,2154568
SCOM,2020-11-11,97.69,96.78,99.08,95.48,159395,15425913
SCOM,2020-11-12,96.8,96.6,98.47,94.98,72780,7030882
SCOM,2020-11-13,96.35,97.15,99.07,95.46,132019,12825217
SCOM,2020-11-16,96.25,96.6,97.92,96.11,712461,68823636
SCOM,2020-11-17,95.32,94.64,96.98,94.55,516713,48899791
SCOM,2020-11-18,95.27,96.03,97.14,94.81,997927,95827940
SCOM,2020-11-19,98.47,97.99,99.1,96.32,721238,70677655
SCOM,2020-11-20,98.33,99.17,100.44,97.07,587506,58260377
SCOM,2020-11-23,94.96,94.59,95.05,93.03,157878,14933786
SCOM,2020-11-24,97.52,98.17,98.46,95.86,67221,6599116
SCOM,2020-11-25,98.37,97.84,98.58,96.31,837679,81960622
SCOM,2020-11-26,96.33,95.83,97.43,95.28,936921,89784781
SCOM,2020-11-27,96.89,96.54,96.97,95.99,144794,13978140
SCOM,2020-11-30,97.45,97.84,98.49,96.98,838370,82026375
SCOM,2020-12-01,95.98,96.32,97.93,94.09,292579,28181484
SCOM,2020-12-02,96.12,96.36,97.27,94.56,285848,27545235
SCOM,2020-12-03,97.01,97.33,98.7,96.77,238584,23221060
SCOM,2020-12-04,95.39,94.52,97.16,93.68,307843,29097103
SCOM,2020-12-07,96.78,96.62,97.1,96.27,766079,74015297
SCOM,2020-12-08,96.36,96.96,98.41,94.98,924013,89591340
SCOM,2020-12-09,95.0,94.03,96.32,92.82,771569,72550398
SCOM,2020-12-10,94.9,94.37,96.56,92.48,692886,65389555
SCOM,2020-12-11,95.14,94.6,96.87,92.75,842297,79681563
SCOM,2020-12-14,98.3,97.73,99.14,97.71,202994,19838723
SCOM,2020-12-15,94.71,94.88,94.9,93.14,166078,15756923
SCOM,2020-12-16,95.59,95.98,96.71,94.45,671237,64426975
SCOM,2020-12-17,96.77,96.32,98.19,95.78,828438,79797469
SCOM,2020-12-18,95.12,95.15,95.54,94.94,419740,39938158
SCOM,2020-12-21,97.92,98.54,98.98,97.47,725732,71510932
SCOM,2020-12-22,94.95,94.13,95.33,94.02,366427,34490207
SCOM,2020-12-23,95.74,95.3,96.41,93.98,132035,12583506
SCOM,2020-12-24,96.57,96.45,97.23,95.66,677565,65351066
SCOM,2020-12-25,96.81,96.24,97.22,95.65,689222,66330091
SCOM,2020-12-28,95.21,94.51,95.75,93.79,45733,4322208
SCOM,2020-12-29,95.1,94.44,96.75,93.27,568866,53723922
SCOM,2020-12-30,97.38,96.77,98.67,96.25,438565,42440397
SCOM,2020-12-31,95.94,95.57,96.19,95.35,679221,64912198
SCOM,2021-01-01,95.56,95.9,97.55,94.21,575635,55204791
SCOM,2021-01-04,95.02,94.11,96.33,93.04,560841,52779896
SCOM,2021-01-05,94.74,95.71,95.77,93.85,974190,93244400
SCOM,2021-01-06,98.55,99.5,101.09,97.23,741576,73789610
SCOM,2021-01-07,96.62,96.9,98.87,95.09,161738,15672357
SCOM,2021-01-08,96.24,96.1,96.9,94.97,378655,36386952
SCOM,2021-01-11,95.4,96.27,97.65,93.76,174726,16820960
SCOM,2021-01-12,94.99,95.2,96.25,94.49,21984,2092878
SCOM,2021-01-13,98.16,99.14,99.73,97.73,983417,97495084
SCOM,2021-01-14,97.76,97.97,98.99,97.64,644151,63105105
SCOM,2021-01-15,94.97,95.9,96.17,94.67,750122,71933895
SCOM,2021-01-18,96.97,97.18,98.54,95.82,470829,45754595
SCOM,2021-01-19,96.11,95.39,96.14,94.47,829497,79129636
